,n_cells,highly_variable,means,dispersions,dispersions_norm
Il15ra,400,True,0.07678431230224823,0.4116359795365101,0.5999609
Il16,77,True,0.03300755413163075,1.835176341947021,1.2610894
Il17ra,1454,True,0.059491192659150385,0.4966869222559134,0.63946074
Il18,412,True,0.1632988203463113,1.1070686561967191,0.9229376
Il18bp,159,True,0.020418322660256488,0.1966473830986351,0.50011474
Il1a,30,True,0.027479981474461762,2.3346897784995964,1.4930762
Il1r1,162,True,0.09091388738342891,2.5380510954844944,1.5875224
Il1r2,54,True,0.01383520970954548,0.19752031623503755,0.5005201
Il1rap,942,True,0.47116313564637435,1.228606475657975,1.2424698
Il1rapl2,316,True,0.09451716291068758,0.3716043315706386,0.5813692
Il2rg,28,True,0.07710834854317482,3.063192730819667,1.8314116
Il33,178,True,0.49779300006243016,3.741208588827784,4.966844
Il4ra,176,True,0.060386477376161374,1.6529594423229799,1.1764632
Il6ra,61,True,0.018261626266796588,1.0298956757914044,0.8870965
Il6st,714,True,0.18930589010460344,1.6075338263375711,1.1553664
Ilk,1341,True,0.5364810894762613,1.2086620036111846,1.0095721
Ilvbl,595,True,0.1537647500552373,0.47853795325420884,0.6310319
Impdh1,613,True,0.10136370208979283,0.26109696617849937,0.53004676
Inf2,616,True,0.09742974104311106,0.4050095043712113,0.5968834
Inhba,178,True,0.08574995842919576,1.6802887654487846,1.1891557
Ino80c,719,True,0.27074345801256317,0.7929542601988552,0.5967121
Ino80d,1061,True,0.29543999530196496,0.8803188643395647,0.7262108
Inpp4b,280,True,0.1151135469051216,1.6000282083499795,1.1518806
Inpp5a,526,True,0.08342203280039528,0.30360756416966095,0.5497898
Inpp5b,874,True,0.24687481826868451,0.9468726804456428,0.8485385
Inpp5d,142,True,0.07959717897383468,2.3152671177946615,1.4840558
Inpp5e,853,True,0.23770005177769882,0.3286956293407567,0.5614413
Inpp5f,1716,True,2.3287783512169087,2.3716964413941355,0.9007898
Inpp5k,1132,True,0.5510762337664155,0.9131536736577006,0.61393625
Insc,26,True,0.012845831093920807,1.1847259353635675,0.9590036
Insr,1114,True,0.18297364345376319,0.8042937555105926,0.7823212
Ints12,642,True,0.23343891400463074,0.8227253393573134,0.79088134
Ints2,779,True,0.20461664344819905,0.9545046587720191,0.85208297
Ints3,761,True,0.17754542784861882,0.8057654403055403,0.7830047
Ints4,981,True,0.43788382619883015,1.032095836055685,0.9511864
Ints5,329,True,0.06449951164733898,0.4790102925519906,0.6312513
Ints6,1750,True,0.22235849877591005,0.6529851476371887,0.7120496
Ints7,847,True,0.23919148992874617,0.27434275758999027,0.53619844
Ints8,885,True,0.2115486000991509,0.44324109132054185,0.61463916
Ints9,896,True,0.28795237410975794,0.7433606721785173,0.5232007
Ip6k1,1647,True,0.8886521941406457,0.9479960676034377,0.6318681
Ipcef1,1343,True,0.5221540583626153,0.8602373372927801,0.69644433
Ipmk,643,True,0.1335663306362442,0.580682868416237,0.6784706
Ipo13,895,True,0.20258533302549697,0.38983796437918267,0.5898374
Ipo5,1407,True,0.6743751806643703,0.8303707967977055,0.50310385
Ipo8,1163,True,0.209452144117593,0.9040087347652314,0.8286314
Ipp,398,True,0.07222678878734304,0.456668112921448,0.620875
Ipw,1527,True,0.8218464911750548,0.9758874210961014,0.6702354
Iqcc,981,True,0.17594828643684393,0.3041360535467503,0.5500352
Iqce,721,True,0.08946707390523954,0.32790336988916363,0.56107336
Iqcg,369,True,0.05922583492462703,0.4162318866737528,0.60209537
Iqgap1,1283,True,0.4513147470730383,1.5353158488878578,1.6970983
Iqub,75,True,0.016373654979131826,0.6765912965619366,0.7230129
Irak2,1800,True,0.09296119297009824,0.5391068046394304,0.6591616
Irak4,826,True,0.02860846455002282,1.8356063330451,1.2612891
Irf1,525,True,0.11006876090452229,2.3554774308615207,1.5027305
Irf2,1152,True,0.22775447896554854,0.38005451481490304,0.58529365
Irf7,24,True,0.016317911811442615,2.205301541580953,1.432985
Irf8,71,True,0.030337527740825557,1.5833565354195893,1.1441379
Irf9,1371,True,0.08301059261522972,1.042205940009733,0.8928137
Irgm1,1698,True,0.25006557328783546,0.683080103167748,0.7260265
Irgm2,1170,True,0.028358782368697735,1.8962396932958938,1.2894487
Irgq,1484,True,0.2227574754496569,0.24859728496405664,0.52424157
Irs1,1102,True,0.6606438641441513,1.3983723571211655,1.2635624
Isg20l2,1340,True,0.09326349607489039,0.21426286985691742,0.50829583
Islr,95,True,0.03807254509131809,1.3259340784764229,1.0245843
Isoc1,1109,True,0.06319420661779047,0.506179380552979,0.6438693
Ispd,236,True,0.0656039409042016,0.7020496224580293,0.7348364
Isyna1,374,True,0.0749384055711119,0.750595767925545,0.7573825
Itch,1353,True,0.43883983835509016,0.8169456352406698,0.63227403
Itfg3,266,True,0.11277904839537564,1.6561956667549562,1.1779662
Itga1,39,True,0.04579237435041267,2.3773861909031866,1.5129055
Itga6,140,True,0.07103706008208188,1.8989576425289576,1.290711
Itga7,126,True,0.027280766213721396,1.341634043319393,1.0318757
Itga8,227,True,0.05430312983934892,1.171634523846381,0.95292366
Itga9,241,True,0.037976204728866376,0.9287168047419756,0.8401064
Itgam,1463,True,0.1410716094071801,3.1087132052957904,1.8525524
Itgav,1327,True,0.4780190036807988,0.7612889467686178,0.54977536
Itgb1,749,True,0.2751093643957159,1.6088648463390876,1.8061184
Itgb2,34,True,0.03832665859337625,2.443111555644917,1.54343
Itgb3bp,269,True,0.04207344204649543,0.28332261798809916,0.5403689
Itgb4,72,True,0.01377358347089728,0.8768883072013098,0.816036
Itgb5,96,True,0.08395902016442537,2.128773813073578,1.3974435
Itgb8,198,True,0.03234669665058272,0.5578680414605547,0.6678748
Itih2,16,True,0.013346326275011885,3.0257821111453445,1.8140371
Itih3,99,True,0.07188335882039042,2.303989487633645,1.4788182
Itih5,949,True,0.23665082197937892,3.780202287376726,2.1644092
Itm2a,363,True,1.0415190128682166,5.183611169645409,6.4583673
Itm2b,1782,True,1.1719740595612225,1.1088277946955476,0.6044597
Itpk1,533,True,0.06834808454819821,0.3611062900378442,0.5764936
Itpka,777,True,0.21303471809088645,0.24249125413091152,0.5214058
Itpkc,328,True,0.07811208414996529,0.5478794090789004,0.66323584
Itpr2,123,True,0.05844831302637499,1.8688988537002484,1.276751
Itpripl1,1639,True,0.136344980553848,2.1681557974630983,1.4157336
Itsn2,1008,True,0.22217122309251774,0.4413425536283221,0.61375743
Ivd,1020,True,0.2583334584519621,0.3324156542172074,0.563169
Ivns1abp,1608,True,0.949292293731083,1.830817326012885,1.8462744
Iws1,1790,True,0.21553699639374693,0.3477221381958513,0.5702777
Jag1,143,True,0.11624283982331975,2.2876639381443553,1.4712362
Jak2,885,True,0.15215359030051903,0.737673865775752,0.7513812
Jakmip3,696,True,0.1869327432324166,0.36764035487582974,0.5795282
Jam2,318,True,0.18079999524140766,2.04332247191958,1.3577578
Jam3,728,True,0.3563715489738218,1.8531052180902632,2.1681504
Jarid2,1124,True,0.2634164276701806,0.4867245631682737,0.634834
Jmjd1c,1376,True,0.5482476472899415,1.0714528629932618,0.82587224
Jmjd5,418,True,0.05110063099360629,0.4290776801438711,0.6080613
Jmjd7,124,True,0.028486760533663013,0.5759894578552893,0.67629087
Jrk,205,True,0.059678688024191885,0.7250954867106231,0.7455395
Jrkl,753,True,0.11398752036833916,0.23141843338387658,0.5162633
Jun,665,True,0.13766326250203248,1.2141649882850276,0.97267586
Kank1,141,True,0.16307499355260444,2.5114235919540278,1.5751559
Kank3,250,True,0.06289963320522761,1.513345418821003,1.1116229
Kat2a,705,True,0.16476583642696171,0.713928067736437,0.74035305
Kat2b,434,True,0.10418469946247307,0.6259125228991972,0.6994764
Kazn,907,True,0.25144471428035353,0.2434362797816868,0.5218447
Kbtbd7,686,True,0.21638434874536838,0.6387803773424359,0.70545256
Kbtbd8,348,True,0.1028300416831345,0.8639672211098833,0.8100351
Kcna1,1471,True,1.0964434847645776,1.3164430270216143,0.866577
Kcna4,612,True,0.14922041122451898,0.3658040898040835,0.5786754
Kcnab1,1246,True,1.0203412250609176,1.3557232683795648,1.1927364
Kcnb2,532,True,0.1445716144070671,0.5459257323926823,0.6623285
Kcnc2,1248,True,1.3606586997455825,2.198198017228652,1.6556288
Kcnd3,872,True,0.2951687326230981,0.7833805630370334,0.58252126
Kcng4,77,True,0.01734567239736652,0.5624309376245943,0.66999394
Kcnh5,531,True,0.1514496329535617,0.6162234655868106,0.69497657
Kcnh8,26,True,0.012888315166619752,1.8744613136866608,1.2793343
Kcnip3,1473,True,1.1066687795643309,1.6094813368969456,1.2365422
Kcnip4,1266,True,0.7357846834423738,1.1690865389201635,0.9565873
Kcnj10,1430,True,0.17020964873223868,2.103565986444003,1.3857363
Kcnj13,138,True,0.02916648836392271,1.3629937804091758,1.0417957
Kcnj16,1495,True,0.13722059259637512,2.0252907941380394,1.3493834
Kcnj2,762,True,0.1542690564861276,1.483808818379167,1.0979054
Kcnk10,131,True,0.026121452961527278,0.46176667368463653,0.6232429
Kcnk13,58,True,0.015211719002127677,1.1809191724074066,0.9572357
Kcnk2,987,True,0.3517377303213469,0.8318370188804106,0.6543472
Kcnmb1,1501,True,0.015467330492502575,1.538879775875975,1.1234818
Kcnmb2,561,True,0.20304535713409871,0.3734156417462462,0.5822104
Kcnn2,1076,True,0.21927159383151423,0.2704349303700021,0.53438354
Kcnrg,911,True,0.021707573953882495,0.7458579279836565,0.75518215
Kcns2,378,True,0.10659871726873374,0.4896922787432131,0.6362122
Kcns3,462,True,0.27729280638833503,0.7750312437802618,0.57014525
Kcnv1,930,True,0.6442929448276492,1.0489480766790533,0.7957421
Kctd10,654,True,0.1586435600507631,0.7911645455038266,0.77622366
Kctd12,731,True,0.32929194188463007,2.1721687885117666,2.6410913
Kctd12b,1020,True,0.035055229961497826,1.8747324731600121,1.2794603
Kctd13,1110,True,0.16560858135866408,0.44466051138226725,0.61529833
Kctd14,1508,True,0.015815838689659332,0.8193838183746868,0.7893294
Kctd15,122,True,0.025223170737765876,0.23744636613914552,0.5190628
Kctd21,419,True,0.15787315048677886,0.6959338723405589,0.7319961
Kctd4,622,True,0.21482262337459293,0.7199377031640884,0.7431441
Kctd5,322,True,0.0685421697376911,0.9235484353576976,0.83770615
Kctd9,368,True,0.09821461933500662,0.6507087870900046,0.71099246
Kdelc1,500,True,0.18659968104341185,1.0072952338345935,0.87660027
Kdm1b,288,True,0.07070200484098517,0.6455692851353925,0.7086055
Kdm2a,1221,True,0.25895353604543797,0.48550894045133913,0.6342694
Kdm3b,1296,True,0.1893005786949546,0.3803467807006907,0.58542943
Kdm6a,783,True,0.14146131988473368,0.510013915812246,0.64565015
Kdr,44,True,0.03539847636053194,2.146139478847065,1.4055086
Khk,449,True,0.09026997788371634,0.2057458338392561,0.5043403
Kif13a,301,True,0.08542318314430837,1.6593197002971303,1.1794171
Kif13b,382,True,0.06507941666176746,0.5018028494367495,0.6418367
Kif16b,389,True,0.08827905309969757,0.315663416584065,0.5553888
Kif18a,95,True,0.035191977635165315,1.2905917848370827,1.0081704
Kif20a,447,True,0.037247658777894294,2.2439682098682496,1.4509428
Kif20b,78,True,0.025704751167120937,1.3798481810571548,1.0496234
Kif21b,867,True,0.19719106135707398,0.5811614528818024,0.6786929
Kif22,656,True,0.04101143798017679,0.7062832398110428,0.73680264
Kif23,106,True,0.02362510085107661,1.2897868924327964,1.0077966
Kif2c,19,True,0.013154862712876634,2.1877493561541574,1.4248333
Kif6,78,True,0.01988643445245151,0.5514236916362761,0.6648819
Kif9,361,True,0.05015797579020994,0.3328254252945442,0.56335926
Kirrel2,44,True,0.01923742040630499,1.1389699908146889,0.9377534
Kirrel3,548,True,0.1790352178450111,0.9503507527610289,0.8501538
Kit,626,True,0.8902474806064767,2.6621737873839613,2.9898858
Kitl,735,True,0.4843358756845952,2.158643152988683,2.6210425
Klc4,407,True,0.11097611275370518,0.5474913152038884,0.6630556
Klf10,1028,True,0.7831006353815255,1.2220074917179855,1.0274396
Klf11,944,True,0.03149879101131875,0.8443937220613664,0.8009447
Klf12,857,True,0.26407464080176696,0.49555627697698057,0.6389356
Klf15,289,True,0.04456117439216984,1.0644190059320189,0.90313
Klf2,52,True,0.02345845918569294,1.6532925638398988,1.176618
Klf3,431,True,0.10273060835266822,0.5922022189245831,0.6838205
Klf4,96,True,0.05074052711981461,1.8088702302315667,1.2488722
Klf6,1526,True,0.6393341217211876,2.0160326175952825,2.0905058
Klf8,460,True,0.02915676899809393,0.24664069334794217,0.5233329
Klhdc1,466,True,0.11257600962410591,0.2564837899420957,0.5279043
Klhdc4,643,True,0.18013084052470046,0.2625628769488809,0.53072757
Klhdc8b,396,True,0.08813337955277342,0.2483164648954668,0.52411115
Klhl1,117,True,0.02874098241734871,0.5909579329184181,0.6832426
Klhl12,665,True,0.15461808610450803,0.29443886867160246,0.5455316
Klhl13,710,True,0.6267996183362099,1.7539474394098782,1.7396177
Klhl14,89,True,0.019125963626506332,0.46712157603287613,0.62572986
Klhl15,179,True,0.022806021755359198,0.44265242349146994,0.61436576
Klhl20,1346,True,0.20069609875891323,0.6835347905447857,0.72623765
Klhl23,1205,True,0.46113124729992927,0.764793448494553,0.55496997
Klhl24,1806,True,0.8946706174286886,0.8891389501300747,0.55090445
Klhl25,96,True,0.021937163125364735,1.0828471069862171,0.9116885
Klhl26,683,True,0.1195101276176912,0.4157278231016915,0.6018613
Klhl32,640,True,0.1775097711523437,0.26421632772177284,0.53149545
Klhl4,455,True,0.24214799621154162,1.2731798202352842,1.0000838
Klhl5,749,True,0.2832202364248457,1.67289055202947,1.9010222
Klhl6,22,True,0.025843991237972357,1.9783975363090924,1.327605
Klk8,38,True,0.016402821365590875,1.1907177634387265,0.9617864
Kndc1,929,True,0.19868609892412153,0.8592555409223266,0.80784684
Kpna2,1422,True,0.8406569662656737,1.1287371407635072,0.880495
Krba1,654,True,0.1361465674184066,0.8583879166563306,0.8074439
Krcc1,277,True,0.06980331784007426,0.7314370869476226,0.74848473
Krt73,16,True,0.028796565212164994,2.7269882240226853,1.6752696
L2hgdh,692,True,0.1370854037584739,0.3758318568096302,0.58333254
LOC545261,352,True,0.0182100672213704,1.1550479241775935,0.9452204
Lace1,610,True,0.14054657917402508,0.6290408293315101,0.7009293
Lag3,1382,True,0.023329094817402186,0.8729275962012247,0.8141965
Lair1,191,True,0.08321378944715176,2.5734241323470943,1.6039505
Lama1,53,True,0.026540265299174675,2.9651393319560273,1.785873
Lama2,107,True,0.06707733695006547,2.123199394040502,1.3948547
Lama3,130,True,0.01975370781702675,0.9158274840418731,0.83412033
Lama4,308,True,0.07897949486518328,1.3091647598610539,1.0167962
Lamb1,378,True,0.0787365493348189,0.7425696652457623,0.75365496
Lamc1,361,True,0.07049330549027562,0.6557476999563437,0.71333265
Lamc2,351,True,0.11078748731454974,0.5032613123337869,0.64251405
Lamp1,1377,True,0.4979673560242787,1.3066537874491557,1.3581575
Lamp2,1336,True,0.7472299861866363,1.682764544309588,1.6443158
Lancl3,292,True,0.1250342546205489,0.48444930838272315,0.63377726
Lap3,1136,True,0.34189248953182744,1.4810377767377394,1.6166431
Laptm5,84,True,0.38052642723937263,3.7795373286847354,5.0236583
Lars2,1004,True,0.0891124166825923,0.7882444184933085,0.7748675
Lass2,542,True,0.45503429805572665,2.507674132382454,3.1384034
Lat2,87,True,0.03541665719446821,1.744229392581464,1.2188513
Lats1,1232,True,0.21451004277617364,0.7146159864934037,0.7406726
Lats2,374,True,0.13471225707771722,1.717499750742117,1.2064373
Layn,88,True,0.035718912950349915,1.5364469391800641,1.1223519
Lbr,926,True,0.399012592955533,1.2304243124503431,1.2451643
Lca5,460,True,0.1112723347557854,0.44781950601968296,0.6167655
Lcat,99,True,0.12213036902994814,2.2673762173612606,1.461814
Lcorl,581,True,0.18722263816972673,0.732420141150156,0.74894124
Lcp1,84,True,0.1242119733836826,2.811983361212999,1.7147435
Lcp2,113,True,0.05353400934563398,2.289701064513298,1.4721823
Ldb2,1024,True,0.5827902570951411,0.8679795929398482,0.5534557
Ldb3,261,True,0.04448371301136119,0.2596969709960975,0.52939653
Ldhb,1775,True,2.939821974052483,2.3802216883762615,0.8598907
Ldhd,637,True,0.08072667033934401,0.23355766953128168,0.5172568
Ldlr,248,True,0.05571419658603934,1.157609491985528,0.94641006
Ldlrad3,270,True,0.0509438519349345,1.360903616446774,1.040825
Ldoc1,121,True,0.05389758598042726,0.3082508983565783,0.5519462
Ldoc1l,747,True,0.186861272845039,0.38989863866394386,0.58986557
Lect1,64,True,0.02627662799221527,1.2716241052151527,0.99936134
Lef1,235,True,0.014428847159215762,1.1679243249654896,0.95120054
Lekr1,695,True,0.10805875226800453,0.7091438191580802,0.73813117
Lemd2,351,True,0.04180588535394976,0.258590202839843,0.52888256
Leng1,311,True,0.028550358707320117,0.594270135787988,0.6847809
Lepre1,189,True,0.030539534276874048,0.2880087152284293,0.54254526
Leprel4,164,True,0.019968982065351287,0.456953034027961,0.6210073
Leprot,922,True,0.4627157723532171,1.3377567192367836,1.4042608
Letm1,1040,True,0.23617835675481036,0.5321029916469959,0.6559089
Lgals1,471,True,0.2625443330206333,1.3028264473248399,1.0138525
Lgals3bp,225,True,0.14783857025400526,2.0522766029659163,1.3619163
Lgals4,50,True,0.022803010122770032,0.9543485222098111,0.8520105
Lgals8,907,True,0.4284226120968482,1.0618874776579392,0.9953459
Lgals9,54,True,0.12339768165912206,2.492674465977121,1.5664483
Lgi1,1536,True,1.2355999337892412,1.0679278497730125,0.55282295
Lgi3,671,True,0.16885695660012845,0.7298369296601841,0.7477416
Lgi4,133,True,0.015546206464577557,0.8357720415565798,0.7969405
Lgmn,1592,True,1.1800058676807677,2.922781618176918,2.8946033
Lgr4,1502,True,0.6446737519423786,1.2668698301043873,1.0875027
Lgr5,1722,True,0.038635027726539574,0.46398698504345687,0.6242741
Lhfp,431,True,0.1342096901485977,1.4708461489715838,1.0918852
Lhfpl2,147,True,0.10566517163202656,2.0659627785471324,1.3682725
Lhfpl3,482,True,0.2422259647185873,1.6910381258325409,1.194148
Lhpp,522,True,0.17047866059572925,0.36890984924272097,0.5801178
Lifr,1806,True,0.9286678771748854,1.4321396659496368,1.2978545
Lig1,629,True,0.10653628416139406,0.6184023152896504,0.6959885
Lig3,602,True,0.1239678388681332,0.5977343782029209,0.68638974
Lig4,426,True,0.11756236637219973,0.3171723900288144,0.55608964
Lima1,517,True,0.10930655787332186,1.6169088439099741,1.1597204
Limch1,1251,True,0.6395978507274885,1.0927009997517232,0.85431993
Limd1,169,True,0.0633647122079204,1.2848921203382309,1.0055233
Lime1,937,True,0.14319434400386194,0.3326667410203272,0.5632856
Lims1,708,True,0.23560357794890624,1.0878651530456322,0.914019
Lims2,153,True,0.1537341976784106,2.3873221420706536,1.51752
Lin28b,234,True,0.02999645933150973,1.3996303389391491,1.0588107
Lin54,347,True,0.08245493651085833,0.34876424082409824,0.5707617
Lin7a,1579,True,1.0810141558174238,1.1686502479802947,0.6799865
Lingo2,820,True,0.23609035618143495,0.7292127322039846,0.74745166
Lins,1577,True,0.1149970994801486,0.3342010156652517,0.56399816
Lipa,867,True,0.38316259449274154,1.2938377722043797,1.3391607
Lipo1,462,True,0.08169846952552408,0.6989735278265242,0.7334078
Lipt1,294,True,0.07208491115685994,0.1965391771166832,0.5000645
Litaf,167,True,0.23567809052476554,2.471981278338814,1.5568378
Lix1,1795,True,0.4077254866622998,1.889669460174131,2.2223487
Llgl1,445,True,0.11196430005679864,1.3101552153287948,1.0172561
Lman1,735,True,0.15147239410956695,0.39109722884586434,0.5904222
Lman2,859,True,0.2085160524846183,0.31895830206064685,0.55691904
Lman2l,937,True,0.2611322141349139,0.4214758551657533,0.6045308
Lmbr1,1265,True,0.23755274107128135,0.5011627539916937,0.64153945
Lmcd1,91,True,0.05963280764821993,1.7377800372558365,1.2158561
Lmf1,590,True,0.18212560161997557,0.505003337223204,0.6433231
Lmf2,296,True,0.07556335477985879,0.9476943493810547,0.8489201
Lmo2,274,True,0.048518275602095685,1.2207974337295875,0.97575617
Lmo3,1079,True,0.9162452727426426,1.277102737007638,1.0845863
Lmod1,60,True,0.013040675328527563,1.6529096583484724,1.1764401
Lnpep,1114,True,0.18914793435246385,0.6127687357985975,0.69337213
Lonp1,866,True,0.2007237909427888,0.33358928990506426,0.563714
Lonrf3,589,True,0.1309887858595644,1.561928646139237,1.1341861
Loxl3,161,True,0.031722239514995886,2.1812213229890345,1.4218016
Lpar1,327,True,0.34062493026681206,2.7033529678827213,3.428454
Lpar4,41,True,0.028032524738161917,1.6635711906731145,1.1813916
Lpar6,168,True,0.17745356932650413,2.483461635349487,1.5621697
Lpcat1,315,True,0.03246355186283972,0.20425920900261696,0.50364983
Lpcat2,182,True,0.09818194579671974,2.1886541591286304,1.4252535
Lpcat3,497,True,0.14763067510246247,1.750090932871182,1.2215736
Lpin1,831,True,0.2531562644809159,0.5728385358058292,0.6748275
Lpin2,1353,True,0.4658768541851565,0.8505319620515956,0.6820583
Lpl,1790,True,0.23901712393180344,0.7291802244770937,0.7474366
Lpp,1804,True,0.30702879789151194,1.1925831061954777,1.1890731
Lrba,1097,True,0.09950729118187383,0.4193864221529695,0.60356045
Lrch1,491,True,0.0959222614819865,0.4577083944300558,0.6213581
Lrch3,745,True,0.27614751263549786,0.9751497815506728,0.8667765
Lrch4,193,True,0.02060296439478339,0.353029182495626,0.5727424
Lrig1,373,True,0.06298288708256158,1.149303870296048,0.9425527
Lrp1,1618,True,0.49777557785435217,1.1548564628173303,1.1331518
Lrp10,192,True,0.03614224604402186,0.9652400065236015,0.8570688
Lrp12,770,True,0.2535353938124643,0.6530680543037153,0.7120881
Lrp4,1595,True,0.20388790807471577,1.5579689074786298,1.1323472
Lrp6,886,True,0.20390439546704453,0.6054497732305857,0.689973
Lrp8,1728,True,0.4348112567467541,0.7994076241022708,0.6062778
Lrrc1,144,True,0.021775586085948463,0.49819026514367337,0.64015895
Lrrc14,461,True,0.08650223757119196,0.5681375843993514,0.67264426
Lrrc16a,723,True,0.11235568238550661,0.9398134585218181,0.84526
Lrrc3,1798,True,0.12427389759187386,0.5604051237487595,0.6690531
Lrrc33,1548,True,0.07381760337390987,2.2292966036717496,1.4441289
Lrrc42,608,True,0.11491538904938264,0.2266213939777321,0.5140354
Lrrc45,633,True,0.09883848278726683,0.3366871655296831,0.56515276
Lrrc47,362,True,0.12048246345719468,0.5732583427634034,0.6750225
Lrrc4c,1636,True,1.8986356021743864,1.8723341944200729,0.83401626
Lrrc51,244,True,0.04950265043799166,0.4216300603713463,0.6046024
Lrrc58,1809,True,1.8135847792311994,1.824542427816225,1.3334078
Lrrc61,1666,True,0.06890153898466081,0.43505447777505313,0.61083704
Lrrc8d,651,True,0.15755031387544016,0.35530736165738774,0.57380044
Lrrcc1,917,True,0.26258526916516545,0.48676446176796584,0.6348525
Lrrk1,47,True,0.03149235978296055,1.6392730954335581,1.1701069
Lrrn1,508,True,0.1609793953448331,0.9022028071460236,0.82779264
Lrrn3,1260,True,0.6952339042604806,1.0338698446456145,0.7755549
Lrrtm1,1039,True,0.24758939315391523,0.3794720332715617,0.58502316
Lrrtm4,1397,True,1.158887544203752,1.423768445827213,1.002077
Lrsam1,517,True,0.09271264866231747,0.5476241579759882,0.6631173
Lrtm1,1303,True,0.0574182894215578,0.36559466716528466,0.5785782
Lrtm2,488,True,0.0758542047453044,0.3214915590852539,0.5580956
Lrwd1,324,True,0.06946512484736642,0.714408464990803,0.7405762
Lsg1,827,True,0.2537144729186133,0.6101415221392356,0.69215196
Lsm10,744,True,0.19692822149926562,0.38010098472716114,0.5853153
Lsm14a,890,True,0.21725045230157172,0.5070000010695176,0.6442504
Lsp1,63,True,0.018196126779508038,1.0840117351739769,0.91222936
Lss,522,True,0.12789681162258698,1.2001262384419635,0.9661559
Ltbp1,448,True,0.07916959837539754,1.6781324448960724,1.1881542
Ltbp3,405,True,0.04298227436740362,0.26598353497589666,0.5323162
Ltbp4,322,True,0.06909476393284202,1.3232754331723884,1.0233495
Ltbr,96,True,0.02239307709772284,1.0195054171696303,0.882271
Ltc4s,57,True,0.03446735178693466,1.6823777198657468,1.1901258
Ltv1,613,True,0.1974392820065943,0.4551660226184354,0.6201774
Lum,20,True,0.07037483811816879,3.766500989540602,2.1580458
Luzp2,1072,True,0.8323978964320126,2.319007267470569,2.517827
Lxn,661,True,0.24553341843544946,1.0270700857794308,0.8857842
Ly6a,55,True,0.5405133044469197,4.193512884274829,5.005786
Ly6c1,75,True,0.6992738319613344,4.541529498903747,5.4717216
Ly6d,44,True,0.014802999813564638,0.9114304302020203,0.8320782
Ly6e,1640,True,1.4528257249571406,2.297807157401438,1.7719227
Ly6g6e,123,True,0.03549963288097538,0.684734038039914,0.7267946
Ly86,51,True,0.22778466943274442,3.249775918006421,1.9180655
Lyn,79,True,0.09175985901033112,2.387759079532838,1.517723
Lypd1,295,True,0.12302328633794424,0.7956296606820665,0.77829736
Lypd6,381,True,0.2860407691017298,1.3589661415719407,1.435699
Lypd6b,1204,True,0.17793087886189993,0.7306322439807917,0.74811095
Lysmd3,497,True,0.19027351115477084,0.7914240247667568,0.7763442
Lyz2,44,True,0.028893081013976394,1.928935666878397,1.3046336
Lzic,467,True,0.12610507364410398,0.8520578739549189,0.8045041
Mab21l1,83,True,0.04947009633688591,1.797899341128433,1.243777
Macf1,1782,True,1.1086610884052812,1.2428237969853064,0.77363163
Mad1l1,588,True,0.2322932575412442,0.8222065016173068,0.79064035
Mad2l2,487,True,0.12070211038497199,0.2761837231412996,0.5370534
Maf,1175,True,0.6808180319496917,1.4688772991264996,1.3579568
Mafb,1303,True,0.19759387286612742,1.0770393424027802,0.9089912
Mafk,107,True,0.016534847054645137,1.0769063113402384,0.9089294
Mag,95,True,0.1460786017619079,2.4502835661785083,1.5467609
Magee2,778,True,0.18279791059045175,0.5472265852590016,0.66293263
Magel2,79,True,0.017306102287706727,0.5404378633785745,0.6597798
Magt1,1807,True,0.291995877443127,1.0886887994930208,1.0350729
Mal,165,True,0.6512767140436927,3.9397583827430793,4.6660514
Mal2,1417,True,0.9367433092704472,1.1767407544507038,0.9465286
Mamdc2,63,True,0.016027001234750794,0.3897633104729097,0.5898027
Maml1,132,True,0.029578330214571014,0.46002530505765143,0.62243414
Maml2,606,True,0.21246519764851965,2.0051298109715496,1.3400201
Maml3,364,True,0.057639382243101694,0.48912613593046095,0.6359493
Man1a,274,True,0.06553455919301444,0.21150659713825573,0.5070157
Man1a2,1526,True,0.6755221950919629,0.8564803509323022,0.5380602
Man1c1,1342,True,0.2029113395110313,0.6611957203400395,0.7158628
Man2b1,911,True,0.34839090416611307,1.5442260939557106,1.7103057
Man2b2,289,True,0.029939885209576206,0.49994061096571,0.64097184
Man2c1,803,True,0.17950832370685563,0.6034758744259611,0.6890563
Manba,346,True,0.08930145358106457,0.6703220829907632,0.72010136
Manea,1470,True,0.36769854326123136,0.7954402642582162,0.6003971
Maneal,802,True,0.24465314419761836,0.313084873862148,0.5541913
Maoa,1807,True,0.4940294138808993,1.734436891010816,1.992251
Maob,147,True,0.11368218987936343,1.8580108411346017,1.2716943
Map2k3,440,True,0.08005620875291697,0.37260364718679206,0.5818333
Map2k5,690,True,0.13735336736560905,0.24091735785605953,0.5206748
Map2k6,478,True,0.08197367035683467,0.27484170779084505,0.5364302
Map3k1,920,True,0.5030904888013557,1.4601074983312892,1.5856186
Map3k14,167,True,0.03229306812688091,0.923927833886344,0.83788234
Map3k2,746,True,0.22672264473516637,0.6937820073610146,0.7309967
Map3k3,726,True,0.12191705075667875,1.2188992560315433,0.97487456
Map3k4,653,True,0.14905770142173672,0.3733225003807311,0.58216715
Map3k5,987,True,0.23955565923913963,0.21423042339572154,0.50828075
